Ten-tone coherent waveform
1000
  .11725,    .00000,    411
  .12752,    .00000,    412
  .13750,    .00000,    413
  .14714,    .00000,    414
  .15641,    .00000,    415
  .16525,    .00000,    416
  .17364,    .00000,    417
  .18152,    .00000,    418
  .18887,    .00000,    419
  .19563,    .00000,    420
  .20178,    .00000,    421
  .20727,    .00000,    422
  .21207,    .00000,    423
  .21615,    .00000,    424
  .21948,    .00000,    425
  .22202,    .00000,    426
  .22374,    .00000,    427
  .22463,    .00000,    428
  .22464,    .00000,    429
  .22377,    .00000,    430
  .22199,    .00000,    431
  .21929,    .00000,    432
  .21563,    .00000,    433
  .21102,    .00000,    434
  .20544,    .00000,    435
  .19889,    .00000,    436
  .19134,    .00000,    437
  .18281,    .00000,    438
  .17330,    .00000,    439
  .16279,    .00000,    440
  .15130,    .00000,    441
  .13883,    .00000,    442
  .12540,    .00000,    443
  .11101,    .00000,    444
  .09568,    .00000,    445
  .07943,    .00000,    446
  .06228,    .00000,    447
  .04425,    .00000,    448
  .02537,    .00000,    449
  .00566,    .00000,    450
 -.01484,    .00000,    451
 -.03611,    .00000,    452
 -.05810,    .00000,    453
 -.08078,    .00000,    454
 -.10412,    .00000,    455
 -.12806,    .00000,    456
 -.15257,    .00000,    457
 -.17760,    .00000,    458
 -.20310,    .00000,    459
 -.22902,    .00000,    460
 -.25532,    .00000,    461
 -.28195,    .00000,    462
 -.30884,    .00000,    463
 -.33594,    .00000,    464
 -.36321,    .00000,    465
 -.39058,    .00000,    466
 -.41800,    .00000,    467
 -.44541,    .00000,    468
 -.47275,    .00000,    469
 -.49996,    .00000,    470
 -.52699,    .00000,    471
 -.55378,    .00000,    472
 -.58027,    .00000,    473
 -.60641,    .00000,    474
 -.63213,    .00000,    475
 -.65737,    .00000,    476
 -.68210,    .00000,    477
 -.70624,    .00000,    478
 -.72974,    .00000,    479
 -.75256,    .00000,    480
 -.77464,    .00000,    481
 -.79594,    .00000,    482
 -.81639,    .00000,    483
 -.83597,    .00000,    484
 -.85462,    .00000,    485
 -.87230,    .00000,    486
 -.88897,    .00000,    487
 -.90459,    .00000,    488
 -.91913,    .00000,    489
 -.93255,    .00000,    490
 -.94483,    .00000,    491
 -.95593,    .00000,    492
 -.96583,    .00000,    493
 -.97450,    .00000,    494
 -.98194,    .00000,    495
 -.98811,    .00000,    496
 -.99301,    .00000,    497
 -.99662,    .00000,    498
 -.99893,    .00000,    499
 -.99995,    .00000,    500
 -.99966,    .00000,    501
 -.99807,    .00000,    502
 -.99519,    .00000,    503
 -.99101,    .00000,    504
 -.98555,    .00000,    505
 -.97882,    .00000,    506
 -.97084,    .00000,    507
 -.96162,    .00000,    508
 -.95119,    .00000,    509
 -.93957,    .00000,    510
 -.92678,    .00000,    511
 -.91287,    .00000,    512
